1364,C65,P15,57
1365,C13,P12,47
1366,C62,P4,78
1367,C77,P14,33
1368,C93,P9,11
1369,C27,P1,43
1370,C6,P4,80
1371,C31,P2,60
1372,C47,P15,17
1373,C78,P4,81
1374,C97,P15,31
1375,C86,P4,75
1376,C86,P8,99
1377,C47,P15,18
1378,C64,P8,90
1379,C92,P15,69
1380,C72,P6,37
1381,C13,P19,43
1382,C100,P4,72
1383,C40,P2,93
1384,C92,P13,58
1385,C27,P14,25
1386,C61,P10,77
1387,C90,P3,23
1388,C48,P15,70
1389,C61,P4,14
1390,C64,P18,72
1391,C56,P6,74
1392,C10,P14,20
1393,C88,P18,26
1394,C11,P17,58
1395,C37,P5,57
1396,C27,P8,75
1397,C71,P5,47
1398,C51,P2,61
1399,C47,P8,97
1400,C87,P12,84
1401,C10,P8,47
1402,C57,P10,34
1403,C41,P2,44
1404,C38,P10,52
1405,C8,P20,81
1406,C24,P7,25
1407,C81,P2,98
1408,C29,P4,75
1409,C32,P1,11
1410,C8,P17,2
1411,C88,P13,85
1412,C47,P3,32
1413,C26,P5,54
1414,C51,P7,31
1415,C71,P13,93
1416,C53,P18,72
1417,C26,P4,43
1418,C67,P11,6
1419,C35,P1,29
1420,C43,P6,5
1421,C11,P19,14
1422,C21,P10,64
1423,C51,P4,12
1424,C44,P14,3
1425,C55,P15,43
1426,C100,P19,29
1427,C44,P1,6
1428,C45,P9,57
1429,C76,P1,5
1430,C28,P14,75
1431,C5,P19,36
1432,C39,P11,25
1433,C22,P10,73
1434,C23,P7,73
1435,C33,P2,50
1436,C65,P5,73
1437,C28,P5,64
1438,C24,P3,78
1439,C80,P20,74
1440,C53,P16,48
1441,C94,P10,63
1442,C26,P17,37
1443,C81,P9,5
1444,C60,P19,15
1445,C92,P1,38
1446,C92,P7,76
1447,C79,P11,40
1448,C42,P3,65
1449,C97,P12,44
1450,C99,P10,73
1451,C55,P11,61
1452,C37,P2,38
1453,C83,P10,93
1454,C11,P10,9
1455,C68,P11,36
1456,C5,P10,56
1457,C7,P2,30
1458,C67,P11,58
1459,C93,P17,35
1460,C31,P15,99
1461,C7,P15,40
1462,C75,P9,74
1463,C23,P4,69
1464,C21,P9,77
1465,C87,P10,22
1466,C57,P9,9
1467,C92,P7,50
1468,C63,P17,92
1469,C74,P11,56
1470,C20,P12,91
1471,C16,P12,52
1472,C2,P20,19
1473,C81,P8,77
1474,C84,P13,23
1475,C72,P9,85
1476,C69,P13,27
1477,C94,P4,41
1478,C36,P5,31
1479,C26,P14,55
1480,C14,P14,70
1481,C38,P18,67
1482,C58,P2,24
1483,C58,P13,99
1484,C78,P9,74
1485,C2,P8,93
1486,C33,P9,53
1487,C18,P1,77
1488,C64,P14,10
1489,C35,P19,4
1490,C7,P3,30
1491,C26,P4,93
1492,C36,P13,82
1493,C17,P13,98
1494,C63,P11,11
1495,C38,P10,18
1496,C33,P16,88
1497,C70,P14,42
1498,C24,P16,97
1499,C63,P10,100
1500,C3,P6,6
1501,C97,P8,14
1502,C67,P5,93
1503,C24,P5,82
1504,C35,P14,55
1505,C42,P7,95
1506,C92,P17,59
1507,C48,P20,33
1508,C97,P1,55
1509,C22,P3,12
1510,C91,P3,8
1511,C96,P5,60
1512,C27,P4,46
1513,C12,P4,70
1514,C8,P6,20
1515,C66,P4,79
1516,C41,P20,68
1517,C97,P16,54
1518,C77,P15,5
1519,C56,P14,43
1520,C61,P5,66
1521,C86,P20,72
1522,C59,P1,33
1523,C33,P2,46
1524,C60,P1,5
1525,C95,P1,56
1526,C25,P19,94
1527,C62,P8,11
1528,C60,P15,3
1529,C1,P9,25
1530,C35,P9,67
1531,C29,P1,80
1532,C66,P11,62
1533,C38,P7,61
1534,C1,P3,2
1535,C58,P11,26
1536,C47,P1,56
1537,C5,P11,82
1538,C32,P17,95
1539,C66,P10,82
1540,C66,P5,8
1541,C77,P19,23
1542,C57,P8,47
1543,C36,P3,21
1544,C80,P8,62
1545,C92,P3,82
1546,C89,P10,97
1547,C41,P2,57
1548,C55,P16,60
1549,C29,P7,49
1550,C38,P9,65
1551,C45,P18,10
1552,C69,P20,95
1553,C66,P3,84
1554,C44,P12,4
1555,C2,P2,24
1556,C21,P20,49
1557,C32,P8,53
1558,C31,P19,27
1559,C32,P5,14
1560,C83,P3,73
1561,C60,P12,78
1562,C57,P9,93
1563,C23,P6,26
1564,C92,P15,29
1565,C75,P3,50
1566,C66,P3,67
1567,C69,P6,11
1568,C65,P5,59
1569,C30,P7,74
1570,C79,P18,50
1571,C99,P17,15
1572,C32,P7,41
1573,C16,P7,13
1574,C74,P11,12
1575,C36,P4,41
1576,C92,P16,13
1577,C42,P2,22
1578,C12,P13,67
1579,C23,P4,82
1580,C27,P8,11
1581,C27,P14,43
1582,C14,P15,94
1583,C39,P14,63
1584,C79,P8,98
1585,C90,P8,69
1586,C51,P4,49
1587,C38,P14,6
1588,C87,P4,81
1589,C86,P17,26
1590,C10,P6,37
1591,C10,P18,33
1592,C65,P11,11
1593,C87,P13,58
1594,C7,P3,93
1595,C44,P19,27
1596,C6,P20,22
1597,C55,P16,29
1598,C57,P14,92
1599,C37,P2,41
1600,C77,P17,35
1601,C15,P4,94
1602,C93,P20,55
1603,C16,P15,76
1604,C93,P6,98
1605,C31,P4,19
1606,C99,P11,63
1607,C84,P11,92
1608,C69,P6,99
1609,C35,P1,16
1610,C52,P8,50
1611,C96,P7,85
1612,C78,P7,60
1613,C84,P1,65
1614,C21,P1,74
1615,C91,P15,53
1616,C82,P15,46
1617,C33,P10,71
1618,C7,P3,89
1619,C24,P14,92
1620,C76,P19,86
1621,C22,P17,79
1622,C95,P16,46
1623,C69,P10,10
1624,C45,P6,36
1625,C59,P18,64
1626,C59,P12,89
1627,C37,P15,94
1628,C22,P20,9
1629,C75,P6,78
1630,C64,P8,77
1631,C62,P7,89
1632,C3,P4,21
1633,C32,P12,7
1634,C56,P15,84
1635,C92,P16,25
1636,C70,P2,40
1637,C21,P7,73
1638,C47,P15,15
1639,C23,P12,23
1640,C31,P7,89
1641,C95,P12,37
1642,C54,P12,42
1643,C24,P12,90
1644,C43,P5,4
1645,C55,P1,14
1646,C75,P18,18
1647,C42,P1,44
1648,C88,P9,43
1649,C10,P15,81
1650,C26,P19,51
1651,C33,P9,74
1652,C32,P15,99
1653,C91,P5,40
1654,C85,P6,69
1655,C57,P1,95
1656,C69,P1,65
1657,C30,P19,13
1658,C99,P1,19
1659,C7,P13,95
1660,C74,P8,75
1661,C15,P3,36
1662,C80,P12,14
1663,C3,P5,1
1664,C15,P2,56
1665,C77,P16,28
1666,C94,P3,55
1667,C38,P5,50
1668,C87,P20,10
1669,C91,P12,70
1670,C98,P5,82
1671,C81,P3,48
1672,C11,P15,50
1673,C26,P3,76
1674,C70,P18,83
1675,C19,P14,73
1676,C71,P18,18
1677,C18,P5,76
1678,C71,P11,98
1679,C95,P2,64
1680,C78,P4,98
1681,C23,P14,36
1682,C68,P12,9
1683,C32,P6,32
1684,C47,P7,73
1685,C36,P1,36
1686,C79,P2,78
1687,C19,P11,8
1688,C69,P17,49
1689,C60,P16,33
1690,C72,P8,57
1691,C58,P3,18
1692,C17,P12,60
1693,C19,P7,80
1694,C62,P17,51
1695,C78,P17,63
1696,C4,P8,81
1697,C29,P7,87
1698,C48,P4,57
1699,C63,P17,24
1700,C32,P15,37
1701,C100,P13,4
1702,C54,P14,99
1703,C8,P17,61
1704,C41,P16,19
1705,C18,P5,35
1706,C52,P15,57
1707,C69,P20,70
1708,C81,P10,67
1709,C13,P9,7
1710,C66,P14,9
1711,C61,P14,85
1712,C24,P20,51
1713,C7,P13,88
1714,C63,P1,74
1715,C56,P19,67
1716,C51,P14,79
1717,C65,P2,60
1718,C4,P1,40
1719,C51,P18,75
1720,C22,P18,76
1721,C57,P5,32
1722,C94,P17,60
1723,C79,P6,76
1724,C11,P9,82
1725,C45,P5,45
1726,C84,P10,100
1727,C12,P10,94
1728,C36,P16,35
1729,C24,P13,54
1730,C36,P17,63
1731,C86,P19,74
1732,C14,P15,68
1733,C36,P17,64
1734,C74,P20,93
1735,C18,P3,21
1736,C42,P9,67
1737,C67,P18,60
1738,C35,P16,19
1739,C8,P9,2
1740,C92,P19,62
1741,C55,P5,61
1742,C82,P9,77
1743,C53,P11,16
1744,C31,P10,8
1745,C62,P3,100
1746,C67,P12,70
1747,C79,P9,2
1748,C69,P4,73
1749,C11,P16,68
1750,C22,P1,45
1751,C11,P5,25
1752,C25,P2,35
1753,C37,P11,97
1754,C80,P14,25
1755,C80,P16,31
1756,C37,P6,48
1757,C18,P17,97
1758,C59,P10,97
1759,C79,P8,26
1760,C5,P2,62
1761,C98,P13,21
1762,C72,P20,15
1763,C67,P8,51
1764,C11,P2,100
1765,C40,P1,37
1766,C32,P4,54
1767,C13,P8,28
1768,C33,P3,31
1769,C81,P4,15
1770,C54,P16,75
1771,C68,P19,11
1772,C65,P17,35
1773,C47,P5,84
1774,C100,P4,49
1775,C29,P12,71
1776,C100,P13,48
1777,C76,P7,85
1778,C69,P20,97
1779,C11,P18,81
1780,C33,P2,60
1781,C47,P14,75
1782,C65,P10,47
1783,C8,P13,31
1784,C99,P16,45
1785,C14,P15,1
1786,C78,P11,54
1787,C40,P9,9
1788,C17,P1,47
1789,C33,P3,34
1790,C37,P15,69
1791,C92,P5,23
1792,C21,P9,39
1793,C89,P5,54
1794,C93,P18,66
1795,C26,P16,30
1796,C59,P11,80
1797,C27,P14,73
1798,C16,P15,96
1799,C69,P7,22
1800,C34,P4,18
1801,C9,P9,10
1802,C62,P6,64
1803,C37,P10,31
1804,C20,P1,35
1805,C4,P15,21
1806,C72,P16,1
1807,C71,P4,36
1808,C49,P11,12
1809,C22,P20,35
1810,C79,P19,62
1811,C84,P16,4
1812,C58,P19,99
1813,C21,P11,66
1814,C4,P12,56
1815,C39,P20,32
1816,C85,P13,99
1817,C14,P1,24
1818,C54,P9,64
1819,C9,P11,17
1820,C33,P17,53
1821,C68,P11,80
1822,C23,P13,6
1823,C4,P3,25
1824,C97,P15,42
1825,C36,P8,3
1826,C32,P14,48
1827,C75,P7,68
1828,C88,P7,76
1829,C34,P16,53
1830,C18,P7,61
1831,C46,P18,48
1832,C61,P19,100
1833,C23,P8,67
1834,C60,P13,41
1835,C54,P17,49
1836,C13,P9,61
1837,C11,P17,15
1838,C43,P8,100
1839,C93,P19,34
1840,C26,P20,46
1841,C76,P10,21
1842,C28,P9,51
1843,C22,P7,28
1844,C66,P15,63
1845,C10,P10,85
1846,C52,P8,74
1847,C37,P5,8
1848,C80,P13,52
1849,C54,P11,29
1850,C32,P6,47
1851,C13,P11,19
1852,C24,P15,94
1853,C3,P5,97
1854,C18,P12,23
1855,C33,P8,77
1856,C90,P7,49
1857,C71,P7,29
1858,C77,P8,65
1859,C82,P16,18
1860,C66,P19,5
1861,C80,P15,52
1862,C13,P19,47
1863,C85,P4,52
1864,C34,P1,86
1865,C15,P19,54
1866,C34,P4,36
1867,C1,P11,74
1868,C13,P20,66
1869,C92,P2,40
1870,C39,P15,8
1871,C32,P2,97
1872,C100,P13,62
1873,C87,P16,28
1874,C20,P15,90
1875,C22,P18,95
1876,C62,P15,47
1877,C50,P14,7
1878,C84,P19,98
1879,C83,P10,11
1880,C88,P20,65
1881,C52,P8,25
1882,C50,P19,3
1883,C40,P10,72
1884,C95,P9,77
1885,C68,P1,35
1886,C3,P5,91
1887,C67,P1,58
1888,C75,P2,43
1889,C89,P7,7
1890,C11,P8,1
1891,C75,P4,17
1892,C55,P7,3
1893,C70,P19,48
1894,C30,P4,47
1895,C60,P3,92
1896,C16,P13,19
1897,C7,P3,89
1898,C3,P20,19
1899,C36,P9,36
1900,C12,P10,49
1901,C49,P15,61
1902,C39,P9,43
1903,C83,P5,58
1904,C73,P11,75
1905,C49,P20,24
1906,C42,P15,85
1907,C61,P5,39
1908,C13,P7,59
1909,C51,P10,73
1910,C15,P20,52
1911,C84,P15,66
1912,C47,P15,61
1913,C100,P2,72
1914,C15,P7,8
1915,C66,P12,14
1916,C59,P12,30
1917,C45,P5,47
1918,C74,P12,43
1919,C88,P11,24
1920,C44,P17,1
1921,C92,P11,94
1922,C30,P7,80
1923,C84,P11,92
1924,C17,P4,20
1925,C9,P6,74
1926,C64,P18,81
1927,C43,P11,59
1928,C55,P8,76
1929,C34,P14,70
1930,C66,P18,40
1931,C80,P4,57
1932,C93,P19,31
1933,C14,P18,81
1934,C62,P2,19
1935,C1,P4,91
1936,C54,P16,97
1937,C23,P7,85
1938,C72,P14,46
1939,C54,P8,79
1940,C47,P9,64
1941,C98,P1,19
1942,C44,P1,17
1943,C17,P20,68
1944,C51,P20,36
1945,C20,P15,69
1946,C73,P4,14
1947,C55,P10,11
1948,C72,P10,66
1949,C35,P17,12
1950,C25,P12,8
1951,C46,P1,67
1952,C31,P16,5
1953,C40,P6,26
1954,C94,P8,2
1955,C12,P17,91
1956,C13,P6,95
1957,C67,P7,69
1958,C44,P11,25
1959,C13,P14,18
1960,C43,P7,100
1961,C92,P8,37
1962,C44,P11,21
1963,C62,P5,76
1964,C39,P4,83
1965,C79,P4,94
1966,C99,P19,74
1967,C17,P16,10
1968,C23,P8,45
1969,C90,P16,6
1970,C60,P1,62
1971,C77,P12,27
1972,C68,P13,38
1973,C74,P18,76
1974,C46,P13,99
1975,C56,P6,48
1976,C99,P17,19
1977,C19,P10,69
1978,C31,P6,84
1979,C54,P8,50
1980,C15,P2,13
1981,C34,P9,11
1982,C85,P1,68
1983,C44,P12,20
1984,C70,P6,75
1985,C33,P14,19
1986,C76,P16,78
1987,C15,P4,18
1988,C50,P12,49
1989,C56,P17,63
1990,C66,P2,51
1991,C51,P19,71
1992,C43,P9,4
1993,C31,P18,16
1994,C46,P7,63
1995,C62,P10,57
1996,C38,P16,94
1997,C3,P19,61
1998,C99,P4,73
1999,C19,P9,62
2000,C49,P19,2
2001,C54,P17,92
2002,C23,P16,33
2003,C61,P20,79
2004,C40,P10,80
2005,C26,P18,77
2006,C35,P15,99
2007,C92,P1,84
2008,C67,P3,38
2009,C10,P1,36
2010,C40,P1,24
2011,C76,P17,35
2012,C2,P17,85
2013,C92,P15,84
2014,C19,P13,36
2015,C91,P12,17
2016,C19,P17,90
2017,C26,P1,36
2018,C64,P18,94
2019,C62,P16,97
2020,C87,P17,88
2021,C61,P14,49
2022,C28,P13,55
2023,C55,P12,96
2024,C5,P6,35
2025,C15,P12,45
2026,C88,P8,10
2027,C55,P8,20
2028,C76,P18,35
2029,C74,P2,6
2030,C43,P12,41
2031,C3,P11,71
2032,C54,P10,21
2033,C2,P15,30
2034,C59,P8,100
2035,C63,P1,56
2036,C48,P13,70
2037,C50,P4,46
2038,C60,P19,77
2039,C97,P4,84
2040,C61,P20,24
2041,C5,P6,46
2042,C83,P2,13
2043,C16,P18,66
2044,C51,P14,81
2045,C68,P19,2
2046,C24,P7,81
2047,C43,P14,68
2048,C100,P2,38
2049,C13,P17,86
2050,C80,P16,13
2051,C67,P20,13
2052,C15,P19,68
2053,C59,P20,55
2054,C98,P1,61
2055,C86,P5,71
2056,C31,P4,74
2057,C12,P5,73
2058,C32,P1,78
2059,C72,P13,37
2060,C87,P11,62
2061,C75,P16,48
2062,C85,P10,60
2063,C70,P9,98
2064,C21,P14,17
2065,C11,P9,21
2066,C69,P1,45
2067,C66,P15,32
2068,C16,P15,41
2069,C51,P19,75
2070,C35,P5,21
2071,C18,P10,30
2072,C31,P4,41
2073,C49,P17,90
2074,C17,P12,74
2075,C33,P4,60
2076,C95,P17,50
2077,C30,P9,3
2078,C72,P18,33
2079,C59,P4,52
2080,C36,P5,36
2081,C64,P9,60
2082,C5,P20,38
2083,C42,P2,65
2084,C71,P17,32
2085,C74,P8,100
2086,C25,P11,17
2087,C32,P4,18
2088,C99,P17,68
2089,C97,P3,99
2090,C94,P11,64
2091,C67,P9,73
2092,C21,P3,20
2093,C93,P8,4
2094,C16,P7,7
2095,C64,P11,9
2096,C44,P12,79
2097,C33,P12,77
2098,C45,P15,61
2099,C68,P15,5
2100,C24,P4,76
2101,C11,P14,15
2102,C11,P19,38
2103,C37,P11,12
2104,C3,P3,22
2105,C95,P12,73
2106,C51,P5,9
2107,C21,P15,87
2108,C13,P11,26
2109,C80,P10,16
2110,C56,P16,81
2111,C67,P16,89
2112,C71,P1,40
2113,C64,P17,27
2114,C42,P6,19
2115,C77,P5,45
2116,C84,P2,36
2117,C76,P4,73
2118,C52,P10,31
2119,C69,P7,25
2120,C8,P6,1
2121,C51,P4,100
2122,C57,P9,38
2123,C1,P7,75
2124,C96,P4,100
2125,C43,P5,22
2126,C28,P13,50
2127,C93,P2,42
2128,C34,P16,94
2129,C77,P12,94
2130,C4,P6,52
2131,C87,P17,26
2132,C87,P17,44
2133,C40,P19,87
2134,C68,P13,38
2135,C60,P11,24
2136,C34,P4,34
2137,C79,P20,46
2138,C66,P6,56
2139,C4,P16,81
2140,C85,P4,93
2141,C84,P20,40
2142,C57,P4,41
2143,C89,P13,35
2144,C86,P13,68
2145,C29,P6,7
2146,C94,P6,10
2147,C8,P3,33
2148,C83,P3,61
2149,C56,P18,54
2150,C18,P1,71
2151,C71,P4,22
2152,C9,P16,90
2153,C80,P2,68
2154,C82,P19,80
2155,C19,P19,19
2156,C36,P13,11
2157,C83,P3,13
2158,C28,P2,85
2159,C39,P16,40
2160,C99,P11,82
2161,C71,P19,43
2162,C48,P5,94
2163,C87,P6,72
2164,C55,P13,28
2165,C71,P1,70
2166,C68,P18,48
2167,C92,P20,96
2168,C58,P4,45
2169,C14,P15,74
2170,C37,P13,5
2171,C38,P4,89
2172,C42,P9,54
2173,C54,P17,97
2174,C31,P7,21
2175,C59,P20,87
2176,C88,P17,47
2177,C10,P15,96
2178,C38,P18,49
2179,C69,P6,97
2180,C15,P12,31
2181,C37,P10,22
2182,C56,P14,97
2183,C66,P20,11
2184,C8,P12,54
2185,C1,P3,75
2186,C26,P10,80
2187,C92,P15,65
2188,C71,P19,16
2189,C81,P4,50
2190,C2,P11,100
2191,C1,P3,51
2192,C29,P17,36
2193,C21,P8,13
2194,C97,P15,43
2195,C86,P11,1
2196,C45,P18,100
2197,C3,P1,42
2198,C43,P5,60
2199,C57,P6,68
2200,C43,P1,24
2201,C14,P5,37
2202,C32,P14,46
2203,C45,P3,84
2204,C25,P12,61
2205,C51,P12,80
2206,C25,P2,21
2207,C39,P18,11
2208,C23,P19,62
2209,C7,P1,5
2210,C100,P7,6
2211,C93,P8,62
2212,C28,P5,24
2213,C39,P8,23
2214,C2,P13,28
2215,C78,P6,98
2216,C38,P17,14
2217,C2,P18,72
2218,C78,P13,37
2219,C56,P17,97
2220,C9,P19,60
2221,C41,P4,73
2222,C42,P12,7
2223,C54,P9,63
2224,C75,P18,44
2225,C41,P14,72
2226,C90,P9,62
2227,C5,P10,35
2228,C19,P3,81
2229,C62,P10,44
2230,C83,P20,21
2231,C1,P16,46
2232,C11,P15,75
2233,C97,P17,91
2234,C33,P16,84
2235,C38,P14,92
2236,C45,P5,55
2237,C98,P6,41
2238,C29,P3,69
2239,C78,P3,49
2240,C45,P10,7
2241,C20,P5,91
2242,C85,P16,70
2243,C97,P7,7
2244,C14,P1,75
2245,C48,P4,26
2246,C50,P7,78
2247,C9,P1,61
2248,C77,P2,21
2249,C29,P16,92
2250,C89,P2,59
2251,C31,P11,52
2252,C53,P5,6
2253,C52,P1,82
2254,C89,P20,14
2255,C77,P11,69
2256,C25,P9,64
2257,C10,P11,35
2258,C73,P7,93
2259,C23,P2,13
2260,C70,P8,75
2261,C78,P13,15
2262,C51,P2,41
2263,C71,P10,47
2264,C97,P13,1
2265,C65,P15,43
2266,C3,P19,68
2267,C76,P2,99
2268,C6,P16,55
2269,C91,P8,63
2270,C27,P3,48
2271,C18,P1,76
2272,C38,P5,42
2273,C15,P7,26
2274,C37,P3,2
2275,C100,P12,96
2276,C58,P20,25
2277,C34,P18,38
2278,C96,P18,85
2279,C57,P10,51
2280,C21,P1,64
2281,C11,P10,79
2282,C39,P6,30
2283,C91,P12,24
2284,C49,P10,2
2285,C22,P3,76
2286,C47,P18,84
2287,C58,P3,63
2288,C92,P20,91
2289,C35,P15,95
2290,C48,P7,83
2291,C41,P6,27
2292,C74,P13,73
2293,C25,P4,89
2294,C43,P10,22
2295,C28,P4,88
2296,C55,P13,74
2297,C41,P18,46
2298,C2,P12,16
2299,C68,P18,39
2300,C77,P15,70
2301,C49,P6,91
2302,C78,P18,40
2303,C11,P14,13
2304,C23,P16,90
2305,C46,P13,29
2306,C8,P1,72
2307,C13,P12,21
2308,C55,P19,44
2309,C88,P11,57
2310,C59,P3,79
2311,C70,P18,57
2312,C30,P17,34
2313,C81,P12,60
2314,C31,P8,45
2315,C47,P10,63
2316,C99,P10,13
2317,C28,P15,16
2318,C67,P7,47
2319,C87,P15,51
2320,C43,P3,82
2321,C9,P10,96
2322,C85,P14,91
2323,C14,P13,29
2324,C73,P14,47
2325,C16,P12,99
2326,C27,P12,26
2327,C97,P14,96
2328,C96,P1,35
2329,C67,P4,64
2330,C24,P10,29
2331,C33,P13,74
2332,C6,P1,55
2333,C71,P1,73
2334,C58,P12,16
2335,C43,P3,10
2336,C56,P20,47
2337,C22,P11,66
2338,C12,P1,25
2339,C53,P18,58
2340,C61,P10,12
2341,C61,P18,80
2342,C91,P13,18
2343,C77,P9,5
2344,C94,P1,19
2345,C78,P8,8
2346,C18,P10,6
2347,C29,P10,4
2348,C64,P3,91
2349,C14,P4,61
2350,C89,P4,50
2351,C9,P1,40
2352,C18,P3,35
2353,C63,P6,25
2354,C55,P5,19
2355,C71,P16,91
2356,C55,P8,58
2357,C73,P3,41
2358,C58,P7,3
2359,C7,P6,67
2360,C81,P19,23
2361,C60,P7,44
2362,C25,P19,15
2363,C26,P14,20
2364,C99,P2,55
2365,C81,P6,12
2366,C72,P12,39
2367,C17,P2,65
2368,C2,P10,42
2369,C92,P12,78
2370,C9,P16,85
2371,C40,P13,75
2372,C8,P17,32
2373,C5,P15,34
2374,C57,P8,51
2375,C95,P7,29
2376,C90,P20,12
2377,C34,P20,43
2378,C16,P19,59
2379,C53,P5,44
2380,C90,P18,66
2381,C43,P12,68
2382,C8,P9,4
2383,C79,P4,75
2384,C45,P19,78
2385,C51,P10,19
2386,C18,P6,9
2387,C55,P17,42
2388,C64,P13,13
2389,C21,P4,38
2390,C55,P10,2
2391,C62,P10,1
2392,C19,P16,83
2393,C25,P5,47
2394,C23,P12,90
2395,C39,P17,11
2396,C41,P8,61
2397,C17,P19,13
2398,C52,P5,67
2399,C52,P20,9
2400,C52,P17,38
2401,C72,P6,96
2402,C85,P19,52
2403,C95,P10,93
2404,C7,P19,20
2405,C84,P16,13
2406,C99,P9,23
2407,C43,P17,100
2408,C74,P11,5
2409,C2,P14,96
2410,C27,P10,94
2411,C11,P3,25
2412,C78,P12,61
2413,C95,P9,21
2414,C16,P16,15
2415,C66,P20,42
2416,C80,P13,74
2417,C10,P10,58
2418,C17,P2,51
2419,C32,P18,60
2420,C33,P20,8
2421,C18,P2,84
2422,C13,P19,27
2423,C34,P18,7
2424,C16,P20,22
2425,C61,P8,45
2426,C26,P10,14
2427,C45,P9,41
2428,C78,P1,17
2429,C77,P14,12
2430,C33,P2,14
2431,C89,P17,78
2432,C39,P4,64
2433,C38,P6,22
2434,C78,P6,98
2435,C29,P18,55
2436,C100,P9,13
2437,C95,P7,34
2438,C58,P19,100
2439,C62,P19,26
2440,C66,P1,56
2441,C47,P2,48
2442,C46,P10,41
2443,C37,P17,21
2444,C68,P7,9
2445,C89,P20,72
2446,C13,P7,77
2447,C70,P2,31
2448,C33,P10,87
2449,C38,P4,74
2450,C51,P7,39
2451,C59,P11,87
2452,C33,P9,52
2453,C97,P13,92
2454,C51,P3,11
2455,C100,P2,64
2456,C33,P11,84
2457,C14,P10,57
2458,C34,P4,91
2459,C53,P12,56
2460,C49,P5,52
2461,C100,P12,72
2462,C61,P1,26
2463,C40,P5,48
2464,C78,P15,87
2465,C54,P7,9
2466,C76,P4,42
2467,C60,P14,25
2468,C41,P15,98
2469,C45,P10,16
2470,C86,P12,79
2471,C40,P18,23
2472,C73,P20,64
2473,C9,P2,27
2474,C51,P11,73
2475,C60,P14,55
2476,C3,P6,32
2477,C26,P4,64
2478,C18,P4,11
2479,C73,P15,68
2480,C83,P11,50
2481,C40,P18,74
2482,C74,P13,78
2483,C61,P7,46
2484,C63,P11,45
2485,C51,P20,17
2486,C58,P19,44
2487,C91,P6,87
2488,C96,P7,14
2489,C8,P11,84
2490,C5,P4,64
2491,C55,P12,26
2492,C43,P6,13
2493,C41,P2,22
2494,C13,P2,69
2495,C16,P4,3
2496,C87,P11,40
2497,C73,P13,92
2498,C29,P7,46
2499,C41,P11,59
2500,C72,P2,48
2501,C45,P4,9
2502,C61,P13,44
2503,C37,P19,11
2504,C33,P16,86
2505,C60,P20,72
2506,C31,P18,43
2507,C19,P4,7
2508,C79,P20,2
2509,C30,P15,42
2510,C100,P10,34
2511,C76,P15,91
2512,C51,P4,30
2513,C100,P3,83
2514,C94,P18,85
2515,C16,P16,54
2516,C86,P17,30
2517,C88,P3,69
2518,C81,P11,11
2519,C80,P19,2
2520,C41,P13,27
2521,C27,P1,42
2522,C10,P9,91
2523,C99,P2,74
2524,C90,P2,29
2525,C100,P19,86
2526,C24,P17,4
2527,C80,P16,60
2528,C77,P15,54
2529,C97,P18,48
2530,C60,P10,77
2531,C14,P2,98
2532,C79,P11,82
2533,C73,P12,22
2534,C24,P3,11
2535,C49,P10,15
2536,C30,P19,56
2537,C7,P16,4
2538,C13,P18,73
2539,C95,P10,45
2540,C82,P6,42
2541,C53,P17,46
2542,C98,P10,52
2543,C77,P13,72
2544,C87,P15,28
2545,C19,P18,68
2546,C38,P19,82
2547,C84,P8,13
2548,C57,P11,39
2549,C9,P6,61
2550,C59,P20,20
2551,C19,P2,69
2552,C65,P3,68
2553,C37,P4,22
2554,C43,P8,67
2555,C31,P13,49
2556,C48,P16,83
2557,C63,P11,88
2558,C8,P5,19
2559,C45,P14,46
2560,C57,P6,33
2561,C59,P1,73
2562,C70,P2,46
2563,C52,P18,40
2564,C70,P20,76
2565,C47,P3,99
2566,C37,P5,20
2567,C64,P17,66
2568,C54,P7,70
2569,C4,P6,59
2570,C78,P18,68
2571,C87,P14,61
2572,C89,P8,24
2573,C50,P20,79
2574,C21,P14,98
2575,C92,P2,85
2576,C63,P18,79
2577,C76,P12,14
2578,C45,P10,70
2579,C79,P18,49
2580,C62,P10,89
2581,C32,P4,64
2582,C31,P8,75
2583,C54,P8,18
2584,C91,P1,85
2585,C18,P4,2
2586,C44,P13,31
2587,C71,P11,17
2588,C9,P4,40
2589,C47,P15,43
2590,C53,P8,27
2591,C49,P17,57
2592,C32,P13,46
2593,C86,P5,7
2594,C69,P4,79
2595,C39,P19,3
2596,C25,P7,55
2597,C47,P15,11
2598,C44,P15,35
2599,C59,P15,32
2600,C89,P16,59
2601,C86,P8,49
2602,C85,P17,72
2603,C60,P20,68
2604,C95,P20,41
2605,C20,P20,42
2606,C79,P12,100
2607,C99,P17,15
2608,C36,P2,52
2609,C70,P16,53
2610,C31,P8,93
2611,C76,P12,41
2612,C87,P9,79
2613,C97,P3,15
2614,C63,P9,4
2615,C52,P15,59
2616,C4,P6,28
2617,C93,P8,31
2618,C46,P4,69
2619,C20,P14,68
2620,C48,P9,51
2621,C97,P19,68
2622,C13,P17,34
2623,C43,P14,61
2624,C91,P16,28
2625,C41,P4,1
2626,C91,P3,3
2627,C2,P13,98
2628,C63,P20,59
2629,C18,P9,59
2630,C10,P19,48
2631,C98,P2,21
2632,C98,P2,91
2633,C59,P7,1
2634,C99,P5,73
2635,C24,P13,64
